Actor_User_Luid,Document_Index_generated,Endpoint_Name,Event_Outcome,Event_Outcome_Reason,Event_Time,Initiating_User_Id,Initiating_User_Luid,initiatingUserEmail,licensingRoleName,Ip_Address,Method,Referrer,Request_Id,Request_Uri,Service_Name,Session_Id,Site_Luid,Site_Name,Site_Uri,Trace_Uuid,User_Agent,View_Id,View_Name,View_Repo_Url,Vizql_Session_Id,Workbook_Id,Workbook_Name,Duration,Number_of_Records_per_vizqlserver,Workbook_Revision
2bd6a4a7-5f4c-4021-8b6a-1c65119ad485,71250,/vizql/welcome,Failed,Timeout,2025-03-16T19:31:32,50,80256a7d-4153-457b-9f1b-60d4b7e5cb73,brendabennett@yahoo.com,Creator,109.98.77.251,PUT,https://craig.biz/search.php,1b185856-c465-46f6-98fb-303c614a5912,list/app,vizqlserver,a6dcf34b-2e0c-4649-9903-5c8dd211afe1,e6ec5ee4-b981-47e1-bbd1-f91fa14b25e9,house.com,home-apply-for-team,e9e0644c-6cce-4e55-9353-13e62bbb0a07,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),7c1c7d84-6d52-4f6d-bb50-1380cd67395d,Configurable national Internet solution,https://www.clayton.biz/categories/search/register/,b284af52-a065-411b-a708-d371beab70d4,1f9164fe-611d-4a82-a875-7c242094111c,Orchestrate E-Business Experiences,7613,41,8
b25db790-92be-4dfb-82a7-a4211b2c8426,76353,/workbook/load,Failed,Invalid Request,2025-03-12T02:15:18,26,63573c61-af48-4019-8734-e6709abf6d60,ylucero@taylor-bell.com,Explorer,26.225.157.199,PUT,https://holloway.net/privacy.html,bccc0c05-4bd1-48e4-b074-7e423f185453,tag,vizqlserver,17f62f2b-bbf7-49f5-9c61-e64b01434048,7e0d5b08-e9f1-4f95-bd74-cffb1a51c902,macdonald.org,member-enough,9f3e1e27-618f-4eaf-8eee-9fe22d4eb623,Opera/9.46.(X11; Linux i686; lg-UG) Presto/2.9.187 Version/10.00,689ce10c-cf0d-4abc-a7c1-1c86d411fc73,Decentralized user-facing database,https://www.mercer.org/tag/wp-content/category/homepage.php,d507078d-3055-4cc9-8e4d-e2cb7bcc56c9,54eb57ca-4d76-4471-9d44-e3171b813854,Evolve 24/7 Infrastructures,5857,27,8
5c70481e-f750-4f6d-895f-200c6167315e,35366,/workbook/load,Succeeded,Timeout,2025-03-20T14:53:40,26,f5f1aa31-9146-4852-b69a-646e362dbbfe,baileydaniel@hotmail.com,Creator,75.72.36.40,GET,http://miller.com/index.php,d9e949ef-be01-4349-8638-764079896049,blog/tag,backgrounder,28a81cda-a4e8-404f-a8f3-00c797588696,28835c11-794c-4b88-942e-b9d1ee02c0b7,smith.com,generation-or-rise,647d11eb-1da8-4240-aaa7-cb0da96abe77,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6; rv:1.9.6.20) Gecko/2019-05-28 18:55:34 Firefox/3.8,c30b3c02-d860-4de2-92d0-9344ab0b12e8,Monitored bottom-line artificial intelligence,https://www.white.org/tag/tag/terms/,ae30e4ca-43b9-4678-8320-a755b0c2fab6,fe134ea4-43b9-43b7-94b6-0f43741804e1,Target Strategic Users,7553,4,2
bdb56ba1-d299-462a-8322-56f39ebcac0c,89784,/workbook/load,Succeeded,Permission Denied,2025-03-16T12:20:03,60,d34adb12-c138-48f7-91c6-12d956304110,gracewarner@gmail.com,Explorer,219.178.139.164,GET,https://wilson.biz/,18647c84-6c59-49ae-b26b-e6d0fdc6e839,wp-content/posts/wp-content,backgrounder,d17b4548-0afd-4827-8444-751ce368e211,a18a0f4f-d60e-4989-b2e3-399d386acd89,contreras-rubio.com,necessary-exist,c199030a-1806-42ac-8d94-babe38810ba8,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.24.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.24.2",aac49a07-0d30-48d1-af58-2bbf02bdd8a9,Networked executive extranet,https://www.glover.com/main/main/main/index/,57c7defa-69b3-4123-bb3d-c58dbb1b93cc,acd1661d-50dc-42d7-8b16-0cbfcb6539b0,Engineer Cross-Media Action-Items,7656,47,2
d0f72289-dbd3-4a2d-b853-2b241dc4f985,78634,/workbook/load,Failed,Timeout,2025-03-30T23:40:53,14,c6d93f59-d9b0-453c-9726-5d66aaaf4fee,emilyking@gmail.com,Creator,143.145.38.240,PUT,http://fuentes-gates.org/main/blog/categories/home.php,2bf72ab0-4d37-42e9-9b33-6f6781775ef1,list/explore,backgrounder,9f9d69fe-9e69-4f45-a6f2-cfec1837d296,92612059-417d-4907-8756-dbb8bbdb8eb5,wright.com,say-create,b44667d7-4ef0-4ac8-aa1f-3209b6b10974,Mozilla/5.0 (Windows NT 5.01; iu-CA; rv:1.9.1.20) Gecko/2024-04-06 15:26:28 Firefox/3.6.16,3b147b0e-9999-4143-8240-37e9c9989937,Horizontal client-driven circuit,https://anderson-tran.com/index.asp,d86ff892-e0ab-4e84-9565-56b428c36bdb,86cfa93b-a0f9-46a2-9aa9-60b09c9527cd,Seize Intuitive Systems,6793,25,7
98ed20f9-4ad0-490d-83ac-d69f919a2c4e,70344,/workbook/load,Succeeded,,2025-03-17T18:54:30,55,20319975-c595-48cc-9d00-86eb8016cdfd,levytabitha@yahoo.com,Viewer,95.135.17.3,PUT,https://jackson.com/main/app/category.php,cac96e41-e179-4041-8af7-1f32ec94fbda,categories,dataserver,5c0c1907-e982-41e2-b747-328eb8d2619c,fc7ca74f-48d4-44b6-842f-1a6b261358cc,bennett.com,military-present,ca425850-5d16-4d25-8271-00b5b87833a0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0),1023a124-0bdc-4205-9c2d-4096f18c4019,Mandatory reciprocal productivity,http://mills.com/privacy/,3d541305-90b1-4f60-8aa8-430a17c0d9d2,4e888f5e-fdd3-4f6b-a106-deadf16617f2,Reinvent Cross-Platform Eyeballs,194,2,7
1cda70ec-e7f6-4c48-a396-29fa904ec238,62290,/workbook/load,Succeeded,Timeout,2025-04-03T15:11:36,63,2b0239e6-b146-4e9b-b60e-d8131b58665c,annahubbard@gmail.com,Viewer,145.191.163.10,GET,http://www.webb-spencer.com/category/list/main/faq.php,89a4d7b8-e8fc-4c34-aaf1-529240d50cb7,search,dataserver,cdbf4ad6-c908-42b0-9147-f8773dac54c6,07c0ed35-b978-4535-8191-9904b0296aaf,barr-lewis.com,build-statement,8aa9040c-8173-4857-a0ce-889f84fe5f73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.869.0 Safari/536.1",9aedd272-f5b2-4785-9976-501cbd478482,Grass-roots leadingedge emulation,http://bradley.com/,fdbe147a-5b31-4013-86df-591dbe85c189,40298181-5386-42ca-a09e-653b275487e0,Matrix Best-Of-Breed Niches,2687,48,3
0987560a-ad5e-4d10-8fa6-3747affbf090,81342,/workbook/load,Failed,Invalid Request,2025-03-27T17:02:29,42,97a64db9-8ba1-431a-9ab6-88364e8d405b,myersmelissa@thomas-frey.com,Viewer,175.245.205.54,GET,http://avila.info/category/post/,b4078923-adcc-4043-bcb0-960e9fad195a,list/categories/tag,dataserver,a23cf93e-b08e-4b86-a7d8-611214168054,0cc4558a-4bbb-4b5d-8e63-d7179e0eb1b7,dickson.biz,benefit-bill-begin,c348254c-ad07-4a8e-9f0d-6faa78379bf2,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.8.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.8.7",38e32e6e-5131-46bd-91e7-47066c440d66,Up-sized 4thgeneration structure,http://www.morales-ramirez.com/tag/login.php,67192e0b-7119-4beb-a0d5-4da846c0bdd4,8f76cd95-7116-46df-89ca-27d2b14be66b,Extend Innovative Eyeballs,8954,100,2
af31be0e-05a5-4e08-b204-da286c7a0247,98816,/dataserver/query,Succeeded,Timeout,2025-03-10T07:44:19,81,39bd91fa-6b87-4e93-ba2e-d85ccb8d9e46,butlervictor@roberts.com,Explorer,92.184.63.59,GET,https://www.nguyen.org/login/,44e78e2c-3017-4544-ab1b-616ff618764c,tags/categories,backgrounder,1ec8c242-2b0f-478d-a127-ac20be376d0a,31165162-38f2-4619-a6de-7989d59e83c3,roberts.info,can-reach-history,2ca17bf0-952f-4d98-a076-752fff9b3cf5,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/28.0.812.0 Safari/534.0",7ae073d1-10cf-4f99-943a-4e0425704332,Profit-focused 3rdgeneration hardware,http://www.estes.com/home/,678d6940-8f84-4903-ad7c-02222b6787d9,94908f76-eb5f-4872-9634-dfa5ec462405,Iterate Robust E-Services,9998,59,10
06a24eaa-277d-4433-83e9-0c59e6d397db,68047,/vizql/welcome,Succeeded,,2025-03-31T12:38:21,6,c6e94388-8fb9-411c-84b3-afc43e5ff92a,brittney52@smith-avery.com,Viewer,138.225.215.1,GET,http://www.woodard.com/category/,1986e3f7-3cff-482e-b52e-4077f76a9818,search/list/category,backgrounder,45acfe17-15b7-45e0-a832-cc8df9aceaa8,f49cca09-ca52-4d81-93fb-a2af547dbb5e,lawson.info,mrs-series-over-i,1ca413f6-2921-47a4-9282-7b34d93a0e18,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.0),f21235f6-25fa-4b78-b80a-2444e0195907,Centralized optimizing data-warehouse,http://orozco-hopkins.com/tag/tag/tag/homepage.html,c7894a18-01af-4e8a-b895-55b44e14d131,54da9480-a895-45ac-90a7-66ec7406f82c,Engineer Bricks-And-Clicks Relationships,3485,34,9
3edd19ae-4c23-45c3-963b-52af4b0a4d69,10574,/workbook/load,Failed,Permission Denied,2025-03-10T07:04:33,33,de8fda6a-34a4-4416-9494-09dace70a8c7,robersonlydia@robbins.com,Viewer,23.19.156.76,POST,http://lewis-alvarez.com/,9e44085a-81ce-4801-959d-2be6b01ea4b2,wp-content,backgrounder,1f01f7fb-af0e-4e8b-af8a-784e104e1ee4,4be709bf-30be-404e-afb6-72addbface00,caldwell.com,government-lot-care,5c52b1be-de99-498e-a32a-52ee380d7fbc,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/16.7b5680.0 Mobile/00B411 Safari/534.1",a6f1fdc3-e6de-4bb3-8fda-97ec31baa69e,Business-focused object-oriented contingency,https://randall-potter.org/blog/search/categories/login/,117921b7-bb49-4722-b471-f58333b45a0f,215113e0-31fa-40a9-8319-e21d7333ad14,Enhance Dynamic Channels,9406,6,14
352d5d0f-26e2-4847-a0fe-3d82e406a4ae,45615,/workbook/load,Succeeded,Timeout,2025-03-28T03:28:26,33,1dcf7ef9-3c8d-40ef-a8b3-e5f8c95f5f02,lisaharris@gmail.com,Explorer,223.202.100.26,POST,https://miller.com/register.php,725110ff-1dc0-4c63-b802-995950ba89f9,tag/explore/tags,backgrounder,04fd30ee-944b-4950-8be3-c11d43f17bcb,631fc5cd-7370-4c3b-85b9-0b9ce9c32761,jones.com,name-indeed-student,9a7245b0-02b8-41ad-8c93-d1d0988f2b8d,Opera/8.62.(X11; Linux x86_64; et-EE) Presto/2.9.170 Version/11.00,f2557c8b-7f10-4b9c-a3a9-d79577f39b63,Vision-oriented client-driven productivity,http://www.barnes-gilbert.net/search.asp,de898d30-1891-4f30-a0dd-715adab563ab,54c1ac79-a4df-4ff4-9a8f-e9081b0b26a7,Optimize Scalable Interfaces,6189,89,8
e4b5f73b-feba-4ba2-9c42-557cfe9f39ad,93152,/vizql/welcome,Failed,,2025-03-17T06:58:54,24,e0a3e4dc-1f14-41b9-9712-9c7e216c452a,hbennett@gmail.com,Creator,26.192.237.135,GET,https://www.smith.com/,87734cda-3ef9-41ed-b488-b6c564381c78,tag/explore/explore,vizqlserver,51bb1c63-0d40-4740-a3ca-21f30da7af3b,e0aac551-f081-4dc5-8c72-ed10565975d3,wilson-welch.com,white-decade,807cc79b-3b3e-4136-a4bc-cc3496f5a902,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; wae-CH) AppleWebKit/531.45.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.45.3",ebba25ae-fe05-4543-bcc7-5c34a4dad20b,Sharable background moratorium,https://www.benjamin.org/,1350edee-81b3-45b3-93c7-78b48ec4b7f2,ab4edca4-6880-4e9d-8118-2e44994d1575,Enhance Innovative Web Services,8273,89,1
3b15a26e-00a2-4c14-98d7-a660a755000c,65359,/workbook/load,Failed,Invalid Request,2025-03-29T19:47:29,39,dfbe9a26-59b4-4a59-ad1a-a7089f24de83,gsnyder@patton.com,Creator,61.110.74.129,POST,http://www.thomas.net/,b31cfc11-e4c2-46b2-8d11-d590f2e2d3ef,wp-content,backgrounder,19617f4f-2b9c-4060-aa70-3dd110475a75,615e9387-53c0-4966-ab44-ed4ae3a1ef6b,harris-neal.com,style-feeling,4d086fde-48de-45fe-af74-c4e760ef6490,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),e99ebbff-05a2-4b79-8351-18bae072a087,User-centric 24/7 contingency,http://www.cooper.com/category/,1e7b2675-e663-43a6-bea1-e6c50d9fdb7f,62154f07-e1eb-44e0-a146-4055cf90f30a,Redefine Vertical Solutions,9936,74,8
fd274c44-91fe-4b02-a3db-78c3cbcb1fb0,93284,/workbook/load,Failed,Timeout,2025-03-29T10:23:04,82,7988764c-12c5-4252-a648-dc0eae7605ce,fwoodard@mckinney.org,Creator,87.47.205.104,PUT,http://huff.biz/register/,32dc6132-d020-41fe-8c9b-a41972bc5cb8,main/posts/main,dataserver,5af12c9c-1f04-42f9-b785-3879cb4c5b05,621f1278-f62c-4483-ae8c-aff00678d795,krause.com,his-politics-action,23b0de07-5f1f-4f45-8700-751569e86670,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_8 rv:4.0; kl-GL) AppleWebKit/532.42.7 (KHTML, like Gecko) Version/5.0.1 Safari/532.42.7",dea4c4b0-180c-470b-afd8-055dbd5f17e3,Right-sized clear-thinking success,http://morris-cooper.com/homepage/,c1319315-a95d-4aa7-8c04-44a040f46d3b,868697d0-3d71-4bc2-953d-d670806fb699,Unleash Sticky Channels,9115,2,14
5e64d825-8de6-4164-87a8-452f1c8ace4a,37741,/dataserver/query,Succeeded,Permission Denied,2025-03-14T07:08:06,91,6db6b6b8-66c5-433a-9053-8acdbd6a1c91,leedavid@robinson.com,Creator,109.170.195.141,POST,http://collins.biz/main/tags/category/,762b8b0a-c0ba-4ed8-9bf2-f4147441b721,blog/blog/app,vizqlserver,b6512512-4b9c-4a54-b885-4ff083cbbfd8,5752f01d-dabd-402e-a18a-bc6001b52180,jones.biz,town-while-say,66b70bb5-1bba-4367-9594-fae0abe01186,Opera/8.55.(Windows NT 4.0; nl-BE) Presto/2.9.168 Version/12.00,b42bf1a4-2387-4269-b7d9-4c69ec261f90,Future-proofed intangible architecture,https://sampson.com/home/,a3a1975e-ee9b-4ffd-9351-135d7381a8e0,a02553f0-c229-4121-8957-aa6f02c3cb49,Transition Strategic Action-Items,2086,54,12
70f047d9-02ab-4b7a-9cc3-8b56988b1807,78928,/workbook/load,Failed,,2025-03-12T20:53:11,37,0471e399-2a39-4dbf-8945-e083c6638c3e,osparks@gmail.com,Creator,108.171.141.118,POST,http://www.stanley.com/list/category/index.php,7cba8d34-c5f3-42c7-af55-c06bcc5d423e,tags,dataserver,8637a0bc-91f9-4f44-a020-ac75fb495926,80b75ccd-0f9a-4b2f-9900-6f747187024e,beasley.com,reason-character,2d35fffb-688e-4d0d-8ceb-dd57f5ee6b99,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/31.0.864.0 Safari/533.0",71a2de7e-af2a-4020-ab7b-36512780deab,Integrated executive middleware,http://www.trujillo-walker.net/author.html,29941f6c-df17-4e02-8fb4-a4c48bcb98dc,752f7a4d-cb80-4892-8d03-bdee013c1296,E-Enable Virtual Channels,7982,70,11
018dad38-72ca-4235-9d54-7044c83c95a3,22901,/vizql/welcome,Failed,Timeout,2025-03-20T05:00:23,92,ce281768-e959-486f-b58b-b8a11c0616e2,sandrasims@yahoo.com,Creator,117.118.179.242,POST,http://www.smith-harris.com/,5cda8e15-852f-4c7c-b1f3-3e519ee6441b,blog,vizqlserver,ffdc5c7b-689a-4cef-baaf-5c4c6a05bdc7,9b43eb9b-316e-4771-b7e1-eeeb2d26d913,cannon.info,billion-for-their,b22fc7f7-a0a2-405f-bcd5-eecd28177605,Opera/8.77.(X11; Linux x86_64; the-NP) Presto/2.9.178 Version/11.00,d4be8152-afcf-4b1c-a568-711c89197482,Fully-configurable tertiary moderator,http://www.miller.com/category.php,f8dd6e88-9735-48e6-8bbe-f4b7a96e3233,3ddbd474-b451-48c6-869a-6dbe189a47d9,Re-Contextualize User-Centric Schemas,1966,62,11
59569f70-a793-42f6-bc9a-df0ab8bfa114,54331,/dataserver/query,Succeeded,Permission Denied,2025-04-01T00:16:14,62,b9f97b7a-ffaf-443a-bbf2-bb3a23a742a7,smoore@gmail.com,Viewer,156.81.105.122,PUT,http://www.jones.com/list/explore/tag/homepage.html,f69c04f0-3592-4d1a-8d0c-3b3ca06d99dc,wp-content/categories,dataserver,f443bda3-e623-4983-bc62-5231eb7fa599,594f0bbf-9024-43af-9cff-73efdb761f2a,finley.net,medical-left-them,4bacd11e-cca2-46b3-866f-0e3c3f179e53,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/62.0.895.0 Safari/534.2",5aa0892c-eb23-4370-9858-9959a1c49a81,Polarized zero administration artificial intelligence,https://www.moore.com/category.php,c2a8b52d-c495-4ef1-9af2-e2088cc2c917,ee63ad5b-75b6-472b-8ebd-481139559e63,Disintermediate Interactive Supply-Chains,4139,32,4
